#n,B00_1399662250,B01_1399662250,B02_1399662250,B03_1399662250,B04_1399662250,B05_1399662250,B06_1399662250,B07_1399662250,B08_1399662250,B09_1399662250,B10_1399662250,B11_1399662250,B12_1399662250,B13_1399662250,B14_1399662250,B15_1399662250,B16_1399662250,B17_1399662250,B18_1399662250,B19_1399662250,B20_1399662250,B21_1399662250,B22_1399662250,B23_1399662250,B24_1399662250,B25_1399662250,B26_1399662250,B27_1399662250,B28_1399662250,B29_1399662250,B30_1399662250,B31_1399662250,B32_1399662250,B33_1399662250,B34_1399662250,B35_1399662250,B36_1399662250,B37_1399662250,B38_1399662250,B39_1399662250
669,0.4697865666832757,,0.4699928491287287,0.431498384930671,0.4438766821654965,0.47358358191012806,0.48834774993076724,0.591359438339838,0.5252355383317151,0.4128443682155868,0.4140679818898039,0.4388727748669591,0.5963680674891131,0.44050514707611826,0.6776726251412619,0.4961592173878375,0.4374040203653984,0.448085121851291,0.5026066001316709,0.49741221599471264,0.5936678231631703,0.5303098816832467,0.5062432567442452,0.4253662861583235,0.4432137200079157,0.4666118803569579,0.5562681024680869,0.5120784505628964,0.45302198802414484,0.4655369347864338,0.45893079536876197,0.5072567932466083,0.7317266691449286,0.5369861382426012,0.5104132807153294,0.44415393441678436,0.440473499365182,0.46130182170751927,0.5242129143699991,0.7429058978788844
670,0.405611057131008,,0.41229419572158094,0.36834379245701615,0.37547077774386095,0.40289791367818756,0.42415631545566335,0.5245876985104919,0.47355970838754513,0.35409742909807573,0.3491811325512344,0.37077724804408485,0.5282656407653515,0.37092450695737106,0.6132100420725914,0.4393516364075994,0.37636702065413413,0.3799520208039426,0.4316632061504575,0.42695270316160316,0.5268177673422486,0.4806942494461476,0.44846337271549924,0.3580709597845298,0.3798373146613253,0.3975421710756936,0.48893619819880124,0.4539946586848044,0.3939424194517522,0.40041240528188493,0.39198051412882623,0.4369716867288942,0.668705287304029,0.49027340633627375,0.44934780515745454,0.37808773121176237,0.3741057872256086,0.39862935005875866,0.4556039698735394,0.6853068647074636
671,0.3423202135420309,,0.35689068620591474,0.3090749738371592,0.3115754511892377,0.33563674021167,0.36109127448892014,0.45748402259980003,0.42495098624322913,0.30042710382396187,0.2886150111453106,0.30691863893273985,0.4593191730928547,0.30570716524907804,0.5471578524680403,0.38558485336384746,0.31705076815813504,0.316491720828039,0.3612968671246722,0.35912444838164426,0.4587857876974402,0.43255542447463896,0.38424580527542224,0.298404023377492,0.31466072075815954,0.32901213533437107,0.42014428059548214,0.397767746083306,0.33289238040287883,0.3336927430586326,0.3300657878996102,0.3730936768026325,0.605606871075731,0.4449255007979354,0.39052818790090915,0.3176050128689649,0.30667289197166736,0.333147208892546,0.3890346698979847,0.6274129676155803
672,0.28047678895578465,,0.30585085063577394,0.2548151430969302,0.25221488661308583,0.2734023892885357,0.30110545344700634,0.39097151574838923,0.3793933046204311,0.2510787941120009,0.23404104807699788,0.2478630625463481,0.3926200701270351,0.24600110628254665,0.48000452286790235,0.33479871082806884,0.26399867940221683,0.2586988310313037,0.2969140646503553,0.2961246069210594,0.39251061570445755,0.3870649915922931,0.3279105571185749,0.24337468079025876,0.2532021264379396,0.26593770386649745,0.3554257741181994,0.34488033117309663,0.2737582184453075,0.2720966683963445,0.2654957331334231,0.31078151307737495,0.5428934846376564,0.40269931740212916,0.33443163886452903,0.2635879351562776,0.24977564924192888,0.27281186478319813,0.3277573616566091,0.5586576453794144
673,0.22532652781154014,,0.2595568422722463,0.2063860218303174,0.1998260748503371,0.21760144975234944,0.2457322667739695,0.327286334756464,0.3363956227936453,0.20625499831875785,0.18568517203404047,0.1958545188088045,0.32933464211784597,0.1924730876420738,0.4131631709665019,0.28667300634617887,0.214976622178475,0.20483800347389597,0.23849639639530001,0.2389213760806933,0.32979101144420886,0.34473240658650944,0.2753859842249878,0.19625284273575092,0.19977255880963643,0.21239203614441546,0.29631352435601166,0.29752039227376464,0.2229143538105152,0.21852367894032831,0.20728634274625538,0.25114113666519416,0.4792554847756893,0.3630961246664364,0.2820459557871032,0.213744669871058,0.19773278974119407,0.2200291480372548,0.2706686322144502,0.48933059555625574
674,0.17562171311495992,,0.2179232019150597,0.16349713347338504,0.15436635563044798,0.16826738049641995,0.19551333319717035,0.26833799099112743,0.29677466282913245,0.16668889023525774,0.14330216645967345,0.15069556263308617,0.27025261340611806,0.14618461833341093,0.3488336914130901,0.24297062455196156,0.17164482133305492,0.15900727892298494,0.18635043606838514,0.1879435909043646,0.271212521294775,0.30546311636104806,0.22810787340410726,0.15212785001822202,0.1537922799827234,0.1643028493440723,0.24047712634546892,0.2514484692561779,0.17862393952839056,0.16851574215530118,0.1621519066708997,0.19226807320474454,0.41441274800145506,0.3257044595255843,0.23234175085291647,0.16688376415382494,0.1526807267226015,0.16846755209394476,0.2148246038333538,0.42916082413755696
675,0.1339535503307218,,0.18103759576672776,0.1268474018364788,0.11538384235685684,0.12560703362285086,0.1511533950768693,0.2144049122773588,0.26086297495255717,0.13218090680817304,0.10735008275496312,0.11198924933525463,0.21662364951800867,0.10770986820062575,0.2881320138672774,0.2048940494778919,0.13442927947005429,0.11878197280974499,0.14064424123040925,0.1432036650038789,0.21684650821328935,0.2690239694765243,0.18602436791891358,0.11513663716842826,0.1148754348339534,0.12128474486737909,0.18842754112131885,0.21291827599018454,0.1408025163148198,0.12713793609653273,0.12069391168020639,0.14524746422261273,0.34755790395179653,0.2896917653319618,0.19053220939101578,0.12683742322113864,0.1122730716401544,0.1265559035789413,0.16506308175263967,0.36893165147298573
676,0.09677824226326537,,0.148891572916867,0.09593362675894013,0.08342631787626797,0.09043740877505081,0.11352558654475275,0.16669358184426344,0.22815013202206058,0.10297728301866392,0.07825004219263516,0.080001410426923,0.16890489104917777,0.0764613291124215,0.23215520836395565,0.17088081513885817,0.10258869238073821,0.08610762548094024,0.10173918329460731,0.10596177416971407,0.1677825829831285,0.23726985078947316,0.14976914885138565,0.08523081361304875,0.08336409999569673,0.08620097810929508,0.14107739213556494,0.17716221710890775,0.10997508925762507,0.09217849568115148,0.08704213133097595,0.10695385488320204,0.28893892481715683,0.25429770600602675,0.15405872394527406,0.09434324708876785,0.07835461555376728,0.09002940762278738,0.11915202319511106,0.3105462990155684
677,0.06803590345450188,,0.121228513237766,0.07064055872707058,0.05823162571122893,0.06246222295789051,0.0824130003654196,0.12575596367867434,0.1983592938586266,0.07919618897711676,0.0549081034439163,0.05459810350173967,0.128138202152354,0.05156715351058879,0.1812935520241281,0.14193148965356522,0.07621870479586358,0.05987121005113802,0.07108250144325669,0.07528870919250323,0.12598079768597156,0.20829532861717093,0.11903419695474975,0.06101998187484443,0.0569686649564595,0.05845727466648951,0.10367028679110694,0.14646767366234495,0.0823894559717194,0.06489130764219825,0.06151581014766781,0.07299278265071257,0.2345198759536344,0.2226243531668967,0.12097296933314344,0.06725941230947824,0.05300130965432473,0.061257928289354946,0.08383113308193922,0.2524570219790797
678,0.04613956177478156,,0.0976859545748983,0.050543121913923864,0.038945587835423935,0.04106205596238264,0.057285905639353395,0.09187499374240156,0.17185792324669488,0.05969949649480969,0.03699645498574417,0.035558803608745075,0.09421305270214703,0.032516540460950906,0.13670381499022302,0.11650241511711476,0.05478872510829081,0.03974312678384351,0.047241275410789874,0.05048971610775469,0.09129971182749624,0.181894897652668,0.09124775886100943,0.04228857481850602,0.038550716196182465,0.03694575835523854,0.07217178374294911,0.12137224950927314,0.0578334621569926,0.045295804765726505,0.04227372987554239,0.04775557566873847,0.1854003007463694,0.19560314163757675,0.09281567018999994,0.04603704307305685,0.03353962017529903,0.04010467435857936,0.05595175695094727,0.19879765003887678
679,0.02937131356046958,,0.07788013395678997,0.03496489148237031,0.024910381903099695,0.025513768760933225,0.03775679188347731,0.06516529016211053,0.14905121377948333,0.043862564043378266,0.024037278255634873,0.021983037552839296,0.06662651389557205,0.01998889164581783,0.0989288005139556,0.09516295554588915,0.038517103962233866,0.025215101996075125,0.029085815552636077,0.03177293536864395,0.06259579676070949,0.15794326212735008,0.06936389550357197,0.028406140738900843,0.02432835012377419,0.021954845753024,0.046235672657623565,0.0985454199379584,0.040061214929697886,0.029305359380720084,0.02866425198156568,0.02792747168219043,0.14191406276305965,0.17166676296518252,0.07014252071932217,0.029931967114133807,0.019440026942106014,0.023348755130005176,0.0319978302566333,0.15623028356613144
680,0.04221373972246103,,0.08414989195319149,0.06278837207464383,0.05410207203065876,0.04927891052326129,0.05938621773961448,0.11249457101421413,0.11624391093086539,0.07841832032151802,0.055770242600982324,0.04967271297508817,0.03116981809980572,0.11074382100544425,0.16077448535533195,0.07528148800796516,0.0629769888805688,0.052287529611272116,0.03935179620865218,0.09667950848863491,0.15207191835830797,0.12165898930452693,0.04861194164093422,0.05105477228430883,0.048106382460993,0.07977807425511424,0.1000547239722212,0.0746818234563761,0.05679893233121523,0.047574910927028084,0.05229991230519347,0.10079892659122336,0.11457297159922096,0.089887052385425,0.04337770282370251,0.04111113106113966,0.046259498549302024,0.054768901180872284,0.10607866829383449,0.21828534317916157
681,0.06149730631941466,,0.11515124282058896,0.09097647070866116,0.07760311164976459,0.07090475114614983,0.0819786302791348,0.1378078136665328,0.15381079374136,0.10956264393065342,0.08052970629401766,0.0717672788853852,0.045504134095495155,0.1421872254037812,0.18597692396500953,0.10376709004700078,0.09059708126291731,0.07522925091122205,0.05893520999207892,0.12702779959502114,0.1783210551407878,0.15892763751939318,0.07090302744535382,0.07590826548064246,0.07022705963029115,0.10487758002248082,0.12281643540043587,0.103478559761294,0.08293735420274227,0.06811973818454378,0.07698331089342715,0.1298375349385115,0.1365190353789342,0.12064634383414749,0.06492809072992771,0.06256050239911158,0.06697534661596719,0.07750637475953188,0.13174658623416657,0.23830619380846763
682,0.08787682174969451,,0.1532057413997464,0.1262224407728587,0.10726863146227648,0.098304460023741,0.1093714840079006,0.16666273568908654,0.1982186926097252,0.14774580063335188,0.11232601333848266,0.09981504816362126,0.06392324869683788,0.17921578725524076,0.21424729971886733,0.13927410032341214,0.12526198901912802,0.10359690705786032,0.08422082252792805,0.16159783191861338,0.20819834064484496,0.20279661671870244,0.09923468284013796,0.10670781023980555,0.09894381732758782,0.13545741039137352,0.1508120171314749,0.1363719996319314,0.11618884539883906,0.0967541411725356,0.10642992606875659,0.1631374143870268,0.1612380251579558,0.15866731234666712,0.09347125072527138,0.09155842307722255,0.09657192237272548,0.10491096017790197,0.15973921940870234,0.26601861884174505
683,0.11972416381623267,,0.19810891534993394,0.16889031589179618,0.14377673752663137,0.13205875328589362,0.14199775876921025,0.19933870753895258,0.24831538805122685,0.19319995908175192,0.1508627680710807,0.13412168051667228,0.08775341517054971,0.22190078362271237,0.2501567897627357,0.18193434399850705,0.16595299714773745,0.13915096618871842,0.1151189677729429,0.202338371477529,0.24088569277834554,0.2541158448200687,0.13450892123906363,0.14476496653490217,0.1323279096493205,0.1709150700759939,0.1813627815026274,0.1792247607000733,0.15684278231079804,0.13007531823260224,0.14275618511455473,0.19950955717740693,0.18863897169533408,0.2028049559163517,0.12755788042706917,0.126389820108165,0.1286803790430343,0.1404950996789145,0.19126973554443702,0.2949782415895698
684,0.15682974736469174,,0.24987556668467548,0.21845619932227248,0.18745537831285936,0.17215603171440275,0.1805492780658266,0.23582199594723266,0.30386866513304267,0.2449748690898309,0.19609442948173744,0.1746381719668519,0.11689311809138242,0.2696898691177963,0.2854886248474871,0.2311480018170211,0.21381209480185662,0.18187785036997564,0.15290829008857312,0.2485700462781148,0.278020823524569,0.31130788331805087,0.1768082551925822,0.18978027646857099,0.17376318124493867,0.21178277281371521,0.21636640307763286,0.22575266419917991,0.20378326254064108,0.1689933037229241,0.18763588796723424,0.2409610126847086,0.21887411168308044,0.2522170704929203,0.16730699295573745,0.16567444016511998,0.16776410521248475,0.18257411178038177,0.2285286546129451,0.3283246692387837
685,0.20084039179188404,,0.3076721684399145,0.2746236014104999,0.23864774505650654,0.21874650615822872,0.22427903553679418,0.2760221447347479,0.3641546270371054,0.30207065012888157,0.2483709572432324,0.22358443047663126,0.1514064213644034,0.32253806661570233,0.31839639131033814,0.2859261829843264,0.27008958773157293,0.23133667263001914,0.1977996936409567,0.2991272128399631,0.3184304987073248,0.36802536694038807,0.22464355826467275,0.24197081776252935,0.22291453165471353,0.2584599556458342,0.25568807612339955,0.2772805226358537,0.2588124562577107,0.2196350412467647,0.23762167388252414,0.28469280142147363,0.2514740741595794,0.3053266469114753,0.21440480292984634,0.21421892318510816,0.2163900181723952,0.22494598712600866,0.2697828986217591,0.36326714753785583
686,0.252148406025388,,0.37048363025763986,0.33711284344369363,0.29612291494301823,0.27217252439355866,0.2729734177275112,0.3203320352390986,0.4283583518648286,0.3646082353908954,0.30754145778064934,0.27832902423532385,0.19248891335581064,0.3794547115584949,0.35753602919071575,0.34612119162184407,0.3310407226991698,0.28655852338532173,0.24858094857119303,0.3549153375809351,0.36206733573051103,0.4301085599319479,0.28001620175118674,0.3020081237297228,0.27879089644192323,0.3120288313944688,0.299100336271383,0.3362601939966913,0.318627942078441,0.2742847219319545,0.2919476426524986,0.3371751199596806,0.28876978543863235,0.36421542125843587,0.269080729812972,0.26844913790428726,0.27117263087593657,0.27441741112535767,0.3164222487763089,0.40080117589731634
687,0.3088341760058193,,0.43785620886557386,0.4049493626102526,0.3595667344735702,0.3315648183435257,0.32657366563883616,0.3685746523569403,0.496111533006918,0.43179295216383207,0.3716529561125036,0.33848932449281266,0.23906445216333388,0.4406162829442756,0.40128966618498146,0.4104644713999681,0.39619259299307796,0.3466138873812288,0.30646583798032595,0.4144893314232153,0.4103042958133381,0.497559697835102,0.3411783240029269,0.361881953060143,0.3386161225009759,0.37021371506251166,0.3460061502577955,0.40210925923945495,0.3826541096001529,0.331600544959225,0.3530133726374143,0.39145862358058237,0.329121721824003,0.4257325849765903,0.32812224369843895,0.32901223772521027,0.3299462107808103,0.33158884634353164,0.36697525100870193,0.4422809875634586
688,0.3719286203735474,,0.508009662268805,0.476935182108214,0.42752506735386103,0.39560433739259004,0.3839168897948337,0.420084861565053,0.5651351671070132,0.5007797436442268,0.43996698865255307,0.40400415607060997,0.29126987195928067,0.5054886701739392,0.44793868938177406,0.4783919291319541,0.46454753042364805,0.4141145412509533,0.3704111246962066,0.47755734287045953,0.4616483602771604,0.5650232416946709,0.40493397181178076,0.4306337573841091,0.4035060421218848,0.4313682639755032,0.3966479568654295,0.47047533722021495,0.4523073939333537,0.3975978923097522,0.4195140022589293,0.4504386426619857,0.3720864684525356,0.4833491404550959,0.3919627754099487,0.3949340457005524,0.39312273675217635,0.3909354658052918,0.4180423953847567,0.48558656858605137
689,0.43957754775647706,,0.5791071878136658,0.550577388891874,0.498798830383848,0.46388867492291547,0.4445268123682978,0.47465793097090125,0.6330547611209,0.5708022492281652,0.5110229209107493,0.4731559767765052,0.3490843858654875,0.5727253751546533,0.49724701530978865,0.5466627968455009,0.536434460414554,0.4862739403527403,0.43675709242364424,0.5432346568953235,0.5121602845175801,0.6317151753743654,0.47199095710970135,0.5028540291642939,0.4730672388337333,0.4931170543781019,0.4541169078385531,0.5392313295219657,0.5209918743499483,0.4693001707771035,0.4816645760412696,0.5121916625423049,0.41872120058833207,0.5455306901886654,0.46034453376998713,0.46436839179339157,0.46114781372232166,0.4546895319342738,0.4745970771112738,0.5275813793228409
690,0.5093550174409496,,0.6491875226594657,0.6239962405031099,0.5719869444519435,0.5341955992776259,0.507883842299659,0.5313527417967427,0.6993072416012018,0.6403408764047241,0.5829457520739378,0.5438200216812656,0.4111922704172297,0.6391870921669023,0.5481307434114006,0.6153081345410444,0.6100175578026077,0.5587994635122131,0.5066355073533343,0.6091151724752323,0.5655375321283227,0.698133755553973,0.5410707842186661,0.5755343427323097,0.5460404344349571,0.5582979911292794,0.5127612634744565,0.6076047656936064,0.5947468003307416,0.5386252131411128,0.5540413296757487,0.5720750666312184,0.46943131077255407,0.6092140696349962,0.5303023993547681,0.53540516826907,0.5283063581040051,0.5213526324856709,0.5298979278490691,0.5710703844071179
